name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
FAITH MANOR,19G813,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1803 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1803 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2019-10-31,8,No,Non-Profit,,,St. Mary's Residential Training School,False
MAGDALENE HOUSE,19G814,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1807 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1807 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2019-10-31,8,No,Non-Profit,,,St. Mary's Residential Training School,False
GABRIEL HOUSE,19G815,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1911 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1911 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2020-12-22,8,No,Non-Profit,,,St Mary's Residential Training School,False
BISHOP RONALD P HERZOG HOME,19G816,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1901 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1901 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2020-09-04,8,No,For Profit,,,St. Mary's Residential Training School,False
EDEN PLACE,19G817,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1903 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 443-6443,"1903 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2020-08-20,8,No,Non-Profit,,,St. Mary's Residential Training School,False
MONSIGNOR STEVE J TESTA HOME,19G818,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1909 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1909 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2021-06-04,8,No,Non-Profit,,,St. Mary's Residential Training School,False
MONSIGNOR BRUCE MILLER HOME,19G819,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1905 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1905 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2020-12-22,8,No,Non-Profit,,,St. Mary's Residential Training School,False
ST ANTHONY HOME,19G820,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1907 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"1907 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2020-12-22,8,No,Non-Profit,,,St. Mary's Residential Training School,False
CLARKS MANOR,19G821,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2003 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"2003 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2021-06-04,8,No,Non-Profit,,,St. Mary's Residential Training School,False
FREDDIE BYRD HOUSE,19G822,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2001 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"2001 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2021-08-11,8,No,Non-Profit,,,St. Mary's Residential Training School,False
JERICHO HOUSE,19G823,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2005 HUIE-DELLMON AVENUE
BOYCE, LA 71409",318 445-6443,"2005 HUIE-DELLMON AVENUE
BOYCE, LA 71409",2021-12-02,8,No,Non-Profit,,,,False
A B HORN GROUP HOME,19G824,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1306 MAIN STREET
BATON ROUGE, LA 70802",225 336-0349,"1306 MAIN STREET
BATON ROUGE, LA 70802",2021-08-25,8,No,Non-Profit,,,,False
HARMONY TRANSITIONAL SERVICES 3,19G825,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"168-170 WWASHINGTON STREET
BATON ROUGE, LA 70802",225 256-0086,"168-170 WWASHINGTON STREET
BATON ROUGE, LA 70802",2021-08-25,15,No,Non-Profit,,,,False
MAGNOLIA TOLMAS,19G826,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"753 ST GEORGE AVENUE
JEFFERSON, LA 70121",504 731-1306,"753 ST GEORGE AVENUE
JEFFERSON, LA 70121",2021-08-03,8,No,Non-Profit,,,Magnolia Community Services,False
MAGNOLIA BOLLINGER,19G827,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"749 ST GEORGE AVENUE
JEFFERSON, LA 70121",504 731-1306,"749 ST GEORGE AVENUE
JEFFERSON, LA 70121",2021-10-13,8,No,Non-Profit,,,,False
GLENBROOK HOME,19G828,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5401 SHED ROAD, UNIT 132
BOSSIER CITY, LA 71111",318 742-6220,"5401 SHED ROAD, UNIT 132
BOSSIER CITY, LA 71111",2021-10-01,15,No,Non-Profit,,,,False
WOODBRIAR HOME,19G829,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5401 SHED ROAD, UNIT 133
BOSSIER CITY, LA 71111",318 742-6220,"5401 SHED ROAD, UNIT 133
BOSSIER CITY, LA 71111",2021-11-18,15,No,Non-Profit,,,,False
AMICUS HOME,19G992,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1705 MADELEY AVENUE
BOYCE, LA 71409",318 445-6443,"1705 MADELEY AVENUE
BOYCE, LA 71409",2006-11-22,8,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING SCHOOL,False
KILPATRICK HOME,19G993,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6691 ANTOINETTE STREET
BOYCE, LA 71409",318 445-6443,"6691 ANTOINETTE STREET
BOYCE, LA 71409",2006-11-22,8,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING FACILITY,False
JOY NALTY HODGES HOME,19G994,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6690 ANTOINETTE STREET
BOYCE, LA 71409",318 445-6443,"6690 ANTOINETTE STREET
BOYCE, LA 71409",2006-11-08,8,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING FACILITY,False
MONSIGNOR JOSEPH M SUSI-KNIGHTS OF COLUMBUS,19G996,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1701 MADLEY AVENUE
BOYCE, LA 71409",318 445-6443,"1701 MADLEY AVENUE
BOYCE, LA 71409",2006-09-22,8,No,Non-Profit,,,St. Mary's Residential Training School,False
SR HELEN HOME,19G997,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1702 MADELY AVENUE
BOYCE, LA 71409",318 445-6443,"1702 MADELY AVENUE
BOYCE, LA 71409",2006-09-15,8,No,Non-Profit,,,St. Mary's Residential Training School,False
CARLO BERTANI HOME,19G998,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6719 HIGHWAY 1 NORTH
BOYCE, LA 71409",318 445-6443,"6719 HIGHWAY 1 NORTH
BOYCE, LA 71409",2007-06-15,10,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING SCHOOL,False
ARTHUR COMMUNITY HOME,19G999,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4700 MACARTHUR BLVD
NEW ORLEANS, LA 70131",504 366-1828,"4700 MACARTHUR BLVD
NEW ORLEANS, LA 70131",2006-10-30,6,No,Non-Profit,,,"CROSSROADS OF LOUISIANA, INC.",False
